main1,enemy1,main2,enemy2,main3,enemy3,main4,enemy4,main5,enemy5,main_pre_b1,enemy_pre_b1,main_pre_b2,enemy_pre_b2,main_post_b,enemy_post_b,is_first,is_win
c1133,c2099,c2109,c1142,c1148,c2071,c1126,c2102,c4144,c2047,c1055,c2016,c5082,c2008,c4144,c2102,0,2
c1159,c2089,c6037,c2101,c4144,c2090,c2132,c1141,c2009,c2079,c1055,c6062,c5082,c1133,c1159,c2079,0,1
c1133,c2089,c2090,c2016,c2101,c1159,c4144,c2111,c2070,c2050,c1055,c6037,c5082,c1126,c2070,c2111,0,2
c1159,c2090,c6037,c2016,c2047,c1154,c2070,c4005,c2009,c5089,c1055,c1151,c5082,c1133,c2009,c1154,1,2
c1159,c4004,c6037,c2089,c2109,c1154,c1151,c2071,c4144,c5089,c1055,c1126,c5082,c2090,c1151,c5089,1,2
c1159,c2089,c6037,c2090,c2132,c1133,c2009,c1144,c1148,c2079,c1055,c2109,c5082,c2016,c1148,c2079,0,1
c1159,c2101,c4144,c2090,c6037,c1141,c2073,c4004,c2009,c1113,c1055,c2109,c5082,c1133,c2009,c4004,1,1
c1159,c2090,c6037,c2016,c2109,c2008,c6062,c1154,c1102,c2073,c1055,c1151,c5082,c2089,c1102,c2008,1,2
c1159,c2089,c1133,c2109,c2071,c4004,c6062,c1102,c2016,c2050,c1055,c2090,c5082,c1151,c2016,c1102,0,2
c1133,c2046,c6062,c1150,c2132,c1147,c1117,c2019,c2050,c5089,c1055,c2109,c5082,c2016,c2050,c5089,0,1
c1159,c2109,c2071,c2089,c6037,c2070,c1151,c2101,c5089,c1103,c1055,c6062,c5082,c1133,c1151,c2101,0,1
c1159,c2089,c6037,c2109,c2071,c1148,c1133,c5089,c1139,c2070,c1055,c1055,c5082,c1151,c2071,c2109,1,1
c1159,c2101,c2109,c1089,c4004,c1154,c6062,c2070,c5089,c2071,c1055,c4144,c5082,c1133,c5089,c1154,1,1
c1159,c1133,c1117,c1142,c2008,c1130,c1137,c5046,c1134,c1118,c1055,c2016,c5082,c2109,c1134,c5046,0,1
c1159,c2046,c2132,c2090,c1133,c2101,c4144,c2022,c2050,c1117,c1055,c2016,c5082,c2109,c1133,c1117,1,2
c1159,c1121,c1133,c2046,c2016,c4144,c2024,c2109,c4005,c2047,c1055,c2089,c5082,c1126,c2024,c1121,1,1
c2109,c2070,c6062,c2016,c1159,c2079,c1148,c2073,c1151,c6037,c1055,c2090,c5082,c2071,c1148,c6037,1,1
c1159,c2016,c2090,c4004,c6037,c2132,c2047,c2109,c6062,c2073,c1055,c2089,c5082,c1151,c2047,c4004,1,2
c1159,c2016,c2047,c2008,c6062,c2090,c6037,c2009,c4144,c2073,c1055,c1133,c5082,c1151,c6062,c2009,0,2
c1159,c2016,c2047,c2089,c6037,c6062,c4144,c1128,c2050,c1121,c1055,c1133,c5082,c1151,c1159,c1121,0,2
c1159,c4004,c6037,c2090,c2109,c2073,c1148,c2071,c2070,c2101,c1055,c1151,c5082,c2089,c6037,c4004,1,2
c1159,c2089,c1151,c1118,c2109,c1130,c2008,c5089,c1137,c1102,c1055,c6037,c5082,c1133,c1137,c5089,0,1
c1159,c2016,c2047,c2109,c2070,c2089,c6037,c2073,c1148,c2101,c1055,c6062,c5082,c1151,c2047,c2101,1,2
c1159,c2089,c6037,c4004,c2071,c2109,c6062,c4144,c4005,c1148,c1055,c1126,c5082,c1151,c4005,c1148,0,1
c1159,c2089,c6037,c2016,c6062,c2008,c4144,c2109,c2047,c2073,c1055,c1133,c5082,c1151,c2047,c2008,0,2
c1159,c2089,c6037,c2090,c2132,c4144,c4005,c2042,c2109,c2071,c1055,c1151,c5082,c6062,c4005,c2071,1,1
c1159,c2090,c6037,c2016,c2047,c2132,c4144,c2070,c5089,c1141,c1055,c2089,c5082,c1151,c4144,c1141,1,2
c1159,c2008,c6062,c2016,c2047,c2089,c6037,c4144,c2024,c2073,c1055,c2090,c5082,c1151,c2047,c2073,1,1
c2101,c1159,c4004,c2009,c1154,c2109,c1151,c2089,c5089,c1134,c1055,c3155,c5082,c3156,c4004,c2009,0,2
c1159,c2046,c1133,c1150,c6062,c2090,c2132,c2050,c1117,c2012,c1055,c2016,c5082,c2109,c2132,c2050,1,1
c2101,c1159,c4004,c1133,c1117,c2050,c2016,c2079,c2019,c1148,c1055,c2109,c5082,c1137,c4004,c2079,0,1
c2101,c1159,c4004,c2132,c6037,c2090,c5089,c2111,c1133,c2089,c1055,c2109,c5082,c2016,c1133,c2111,0,2
c1159,c2109,c6037,c2090,c2071,c2042,c2070,c2089,c2132,c2079,c1055,c1126,c5082,c6062,c2071,c2079,1,1
c1159,c2089,c6037,c2132,c6062,c2090,c2071,c2109,c2070,c2079,c1055,c1118,c5082,c2016,c2071,c2079,1,1
c1159,c2109,c2071,c6037,c4005,c4144,c4004,c2082,c1126,c2009,c1055,c5082,c5082,c1151,c4004,c2009,0,2
c1159,c2016,c2047,c2008,c6062,c1022,c1148,c2101,c4144,c1154,c1055,c2090,c5082,c1151,c6062,c2008,0,2
c1126,c2089,c6037,c2109,c2071,c4004,c6062,c2009,c2079,c1127,c5082,c1159,c1055,c2008,c2071,c2009,1,1
c1159,c2089,c6037,c2109,c1148,c2071,c2079,c2073,c4144,c2101,c5082,c2016,c1055,c1126,c2079,c2109,0,1
c6062,c2016,c2047,c4123,c4144,c1102,c2008,c1154,c2101,c5149,c5082,c2070,c1055,c1159,c2101,c5149,0,2
c1159,c2089,c1148,c2079,c6037,c2090,c2019,c1121,c1133,c2101,c5082,c1151,c1055,c1137,c2019,c2101,1,1
c2016,c1133,c2008,c1143,c1117,c2047,c1137,c1110,c4004,c2011,c5082,c6037,c1055,c1112,c1137,c1133,0,2
c2016,c1133,c2008,c2069,c6062,c2091,c1137,c2082,c2050,c2012,c5082,c2109,c1055,c1117,c2050,c2012,0,1
c1159,c2089,c1126,c6037,c2109,c1128,c1148,c2071,c4004,c2101,c5082,c1133,c1055,c5082,c2109,c2101,1,2
c1159,c2089,c6037,c2090,c4004,c2109,c2071,c2099,c4005,c4144,c5082,c1151,c1055,c6062,c6037,c2099,0,1
c4144,c2101,c4004,c4123,c2073,c6062,c2009,c1100,c2050,c1132,c5082,c2109,c1055,c2089,c4144,c1132,0,1
c1159,c2090,c2132,c2109,c4005,c4144,c2024,c2070,c5089,c2095,c5082,c6037,c1055,c1151,c2024,c2109,0,2
c1159,c2089,c1133,c4004,c2047,c2016,c2070,c2101,c4144,c5089,c5082,c1151,c1055,c2090,c2047,c5089,0,2
c1159,c2109,c1148,c2079,c2071,c4004,c1151,c2009,c1154,c1126,c5082,c2016,c1055,c2090,c1148,c4004,1,2
c2101,c1159,c2090,c4004,c2089,c2109,c5089,c1146,c1091,c1151,c5082,c1133,c1055,c6062,c1091,c1146,0,1
c1159,c1137,c2090,c2101,c6062,c2132,c4144,c2050,c2109,c6017,c5082,c1126,c1055,c1118,c1159,c6017,0,1
c1159,c2089,c6037,c2109,c2071,c4144,c1151,c1121,c4005,c2082,c5082,c1133,c1055,c5082,c1151,c1121,1,2
c1159,c4004,c2016,c2049,c2008,c4144,c4005,c2079,c1148,c2103,c5082,c2024,c1055,c6062,c1148,c4004,1,1
c1159,c2016,c2047,c2008,c6062,c2073,c2070,c2090,c4144,c2071,c5082,c2089,c1055,c1151,c6062,c2073,0,2
c1159,c2089,c6037,c2101,c4144,c2109,c1154,c2070,c5089,c2073,c5082,c1055,c1055,c1133,c5089,c2073,0,1
c1159,c2089,c6037,c2101,c4144,c2024,c1151,c6062,c2050,c2109,c5082,c1133,c1055,c2090,c1151,c2024,1,1
c6037,c2090,c1126,c4004,c4144,c1151,c2050,c2111,c6062,c1137,c5082,c1159,c1055,c2109,c6062,c4004,0,1
c1159,c2101,c6037,c2090,c4144,c2070,c5089,c2022,c2024,c1121,c5082,c2109,c1055,c2089,c2024,c1121,1,1
c1159,c2089,c6037,c4004,c2071,c2109,c2008,c5089,c1126,c2009,c5082,c1133,c1055,c1151,c1126,c2009,0,2
c1159,c1137,c6062,c2089,c6037,c2090,c1103,c2074,c2024,c2109,c5082,c1126,c1055,c1118,c2024,c2109,0,2
c2070,c2050,c1117,c4004,c6037,c2090,c2109,c2038,c2132,c2024,c1055,c2016,c5082,c2089,c2132,c2024,0,2
c1159,c2089,c6037,c2073,c2008,c1121,c2090,c2019,c2050,c2109,c1055,c1126,c5082,c1151,c2090,c2109,1,2
c2101,c1159,c4004,c2090,c6037,c2008,c6062,c2109,c2047,c2016,c1055,c1126,c5082,c1151,c2047,c1159,0,2
c1159,c2016,c6037,c2090,c2047,c1154,c6062,c2008,c4144,c2050,c1055,c1151,c5082,c2089,c4144,c2008,1,2
c2008,c1133,c1159,c1118,c1117,c1130,c1137,c2024,c6062,c2080,c1055,c2016,c5082,c2109,c6062,c2024,0,1
c1159,c1055,c1126,c1133,c6062,c1118,c1117,c1130,c1137,c5046,c1121,c2109,c5082,c2089,c1137,c5046,1,1
c1159,c2089,c1133,c5089,c1126,c2090,c2132,c6037,c2016,c4144,c1121,c1150,c5082,c2046,c1126,c4144,1,1
c1159,c2089,c6037,c1055,c2109,c5089,c1126,c2070,c1151,c2071,c1121,c2046,c5082,c1133,c1151,c2071,1,1
c1159,c6037,c2132,c2090,c2109,c1151,c4144,c5089,c1133,c2079,c1121,c2008,c5082,c1126,c2109,c5089,1,1
c1159,c4004,c6037,c2089,c2008,c2109,c1148,c2079,c2071,c1055,c1121,c1151,c5082,c6062,c1148,c1055,1,1
c2101,c1159,c4004,c4144,c6037,c2090,c2109,c2071,c1148,c1129,c1121,c2089,c5082,c2016,c6037,c1129,0,1
c1159,c2016,c2047,c2090,c6037,c2008,c6062,c1154,c4144,c1134,c1121,c1151,c5082,c2089,c4144,c2008,0,2
c2109,c2089,c6037,c1133,c4004,c2132,c4144,c2071,c1148,c2024,c1121,c2016,c5082,c1117,c4144,c2024,1,2
c1126,c2089,c6062,c2008,c2109,c2016,c2047,c2022,c6037,c2071,c1121,c1159,c5082,c1151,c6037,c2022,1,1
c1159,c2089,c1133,c1055,c1137,c5089,c2016,c2046,c2008,c2132,c1121,c1126,c5082,c1151,c2016,c5089,1,2
c1159,c2089,c6037,c2016,c2047,c2008,c6062,c2009,c4144,c2073,c1121,c2090,c5082,c1151,c6037,c2008,1,2
c1159,c1133,c2008,c6037,c2016,c1055,c1126,c2009,c1101,c2024,c1121,c1137,c5082,c2109,c1126,c2024,1,1
c6037,c1159,c2089,c2090,c2109,c2008,c4144,c2016,c4004,c2024,c1121,c1133,c5082,c1126,c2089,c2024,1,2
c1159,c6037,c1126,c2089,c1133,c2090,c2132,c1134,c2109,c2095,c1121,c3122,c5082,c1067,c2109,c1134,0,1
c2016,c1133,c2008,c1159,c2050,c1151,c6037,c2090,c2132,c1118,c1121,c2109,c5082,c1117,c2132,c1118,1,1
c1159,c6037,c1126,c2070,c2101,c1128,c4004,c1118,c6062,c1111,c1121,c2109,c5082,c2008,c6062,c1111,0,1
c1159,c2016,c1126,c2090,c6037,c2008,c2047,c2050,c2109,c4144,c1121,c1151,c5082,c2089,c2109,c2008,0,1
c1159,c2089,c6037,c2090,c1133,c2109,c1151,c1144,c2071,c4144,c1121,c1030,c5082,c1050,c1151,c4144,1,1
c1159,c1133,c1126,c2089,c2071,c2109,c4004,c4144,c4005,c2070,c1121,c2090,c5082,c2008,c1126,c2070,0,1
c2101,c1159,c6037,c2109,c2070,c1112,c1133,c6062,c2050,c1137,c1121,c1118,c5082,c4144,c2070,c2109,0,1
c2089,c1159,c2090,c1133,c4004,c1146,c2047,c2109,c1117,c1154,c1121,c6037,c5082,c1126,c4004,c1154,1,1
c1159,c6037,c2070,c2050,c2016,c2009,c6062,c2008,c1109,c5089,c1121,c2109,c5082,c1117,c6062,c5089,1,1
c2071,c2109,c2008,c4144,c1126,c1151,c4005,c2070,c6037,c2024,c1121,c1159,c5082,c2089,c4005,c2024,0,2
c1159,c2089,c6037,c4004,c2109,c2071,c1148,c1154,c4144,c2047,c1121,c1128,c5082,c1151,c1148,c4004,1,1
c1055,c1159,c2008,c2109,c2071,c1126,c6037,c4144,c2090,c1148,c1151,c2016,c2089,c1117,c2008,c1148,0,1
c1159,c1133,c2016,c2069,c2008,c1118,c1091,c2091,c1137,c2080,c2089,c1117,c2090,c2109,c2016,c1118,1,1
c1159,c1055,c1137,c2101,c2008,c2111,c1151,c2038,c1141,c2022,c2089,c1133,c2090,c2109,c1151,c2022,1,1
c1159,c2109,c4004,c2070,c2071,c2073,c2046,c1055,c5089,c2132,c2089,c1151,c1151,c1133,c5089,c1055,0,1
c1159,c6037,c2016,c1103,c2008,c4144,c2024,c1148,c2111,c1134,c2089,c1067,c2090,c3122,c2008,c1134,1,1
c1159,c2046,c2008,c2090,c2132,c1133,c6037,c2082,c2047,c2069,c1151,c2016,c2089,c2109,c2047,c2069,0,1
c1159,c2109,c4004,c2132,c2071,c2090,c6037,c1055,c2046,c2099,c2089,c2089,c1151,c1133,c2046,c1055,0,2
c6037,c2090,c2109,c1159,c4004,c2008,c2101,c2111,c1144,c2071,c1151,c1151,c2089,c2089,c4004,c2111,0,1
c2109,c2101,c1151,c1102,c4004,c4123,c2009,c1117,c1109,c1154,c2089,c1159,c2090,c2016,c1109,c1154,1,1
c1137,c4144,c1159,c1133,c2008,c1118,c1091,c2069,c2047,c6062,c1151,c1117,c2089,c2109,c2047,c1118,0,2
c2109,c1125,c6037,c1151,c2042,c2071,c4144,c2047,c5082,c2012,c2089,c1159,c2090,c2089,c2042,c2012,1,2
c1159,c1133,c2047,c2069,c2008,c1118,c1091,c2080,c2016,c2024,c2089,c1117,c2090,c2109,c2016,c1118,1,1
c1159,c2046,c1137,c1150,c2008,c1147,c2015,c5089,c1134,c2012,c2090,c2016,c2089,c2109,c2008,c5089,1,1
c1159,c2016,c4004,c2008,c1148,c2046,c2111,c2101,c2079,c1151,c2089,c1126,c2090,c2089,c2111,c1151,1,2
c1159,c1133,c2016,c6037,c5082,c1055,c4004,c2020,c2024,c1151,c2090,c1137,c2089,c2109,c2024,c1055,1,1
c1159,c2016,c1137,c1055,c1151,c6037,c6062,c2101,c2009,c2022,c2090,c1133,c2089,c2046,c2009,c6037,1,2
c1159,c1089,c2090,c1133,c2008,c1103,c1137,c2069,c2046,c1055,c1151,c2109,c2132,c1126,c2046,c2069,0,2
c1159,c2109,c2008,c4004,c2016,c1148,c1151,c1102,c2099,c2101,c2090,c1030,c2089,c1050,c2099,c2101,1,1
c2101,c1159,c4004,c2008,c1148,c2016,c2109,c1154,c2079,c5089,c2089,c1151,c1151,c2090,c2079,c5089,0,2
c2101,c1159,c4004,c2008,c2071,c2109,c6062,c4144,c1154,c2073,c1151,c1151,c2089,c2090,c4004,c2073,0,1
c2101,c1159,c4004,c2109,c2071,c2008,c6062,c1055,c1144,c5089,c2089,c2090,c1151,c2089,c1144,c2008,0,2
c2090,c1159,c2101,c4004,c2046,c2109,c2071,c2079,c2111,c5082,c1151,c2089,c2089,c2016,c2111,c2079,0,1
c1159,c2073,c1151,c1144,c4004,c1099,c2109,c2050,c1121,c2071,c2089,c1126,c2090,c2090,c1151,c1144,1,1
c1159,c1151,c2042,c1055,c1137,c4004,c2046,c5089,c6062,c2109,c2090,c1126,c2089,c1118,c1159,c4004,1,1
c1159,c6037,c4004,c2101,c2109,c1154,c2095,c1141,c1134,c1055,c2089,c1133,c2090,c1118,c2095,c1055,1,2
c1159,c2070,c2101,c6037,c2008,c1121,c2071,c2109,c6062,c2099,c2090,c3122,c2089,c1067,c6062,c2099,1,1
c2090,c1159,c2016,c1126,c2008,c4144,c2024,c6062,c2079,c2047,c1151,c2109,c2089,c2099,c2090,c6062,0,1
c2016,c1055,c1137,c2024,c2046,c2070,c6062,c6037,c2109,c1148,c2089,c1159,c2090,c1151,c2046,c1148,1,2
c1159,c2046,c2008,c1150,c6037,c1014,c2015,c2080,c1137,c1073,c1151,c2109,c2089,c2016,c2015,c1073,0,2
c1159,c1133,c1137,c2101,c2008,c2019,c1151,c2073,c2111,c6062,c2090,c2109,c2089,c2016,c1151,c6062,1,1
c2090,c1159,c2109,c2132,c2042,c5082,c2079,c1148,c1134,c5089,c1151,c2016,c2089,c2101,c1134,c5089,0,1
c1159,c2008,c2090,c2109,c2071,c2132,c2042,c2079,c1148,c6062,c2089,c1133,c1151,c2046,c1148,c2132,0,2
c1159,c2101,c1151,c4004,c2008,c4144,c2109,c2022,c2024,c1126,c2090,c1030,c2089,c1050,c1159,c4144,1,1
c4004,c2109,c2071,c2132,c6062,c2008,c1148,c2111,c2024,c4144,c1151,c1159,c2089,c2089,c6062,c2111,0,1
c2090,c1159,c2008,c1099,c6062,c1055,c2101,c1147,c2132,c2099,c2089,c2109,c1151,c2016,c2132,c1055,0,2
c1159,c2016,c4004,c2008,c1148,c5082,c2109,c2132,c6062,c2071,c1151,c1151,c2089,c2090,c1148,c5082,0,2
c1159,c4144,c1137,c1133,c2008,c2082,c6062,c5046,c1134,c1126,c2089,c1117,c2090,c2109,c6062,c2082,1,1
c2101,c1159,c4004,c4144,c2109,c2008,c2024,c6062,c2016,c2046,c1151,c2090,c2089,c1151,c4004,c6062,0,1
c2090,c1159,c4004,c2046,c1137,c1014,c2015,c2027,c2101,c1134,c2089,c2016,c1151,c2109,c1137,c1134,0,2
c2090,c1159,c2008,c4144,c2016,c1126,c1137,c2082,c1144,c2020,c2089,c2109,c1151,c1117,c1144,c1126,0,1
c1159,c2016,c2008,c2090,c6037,c4004,c2109,c2071,c2079,c1154,c1151,c1118,c2089,c2089,c2079,c2071,0,1
c2090,c1159,c2046,c1150,c2008,c1014,c6037,c2027,c1137,c2080,c1151,c2016,c2089,c2109,c1137,c1150,0,2
c1159,c2016,c2008,c4004,c1148,c2109,c2071,c1121,c2111,c5089,c2089,c1151,c1151,c2089,c2111,c5089,0,1
c1159,c2090,c6037,c2073,c2109,c2071,c4004,c1121,c4144,c2024,c2089,c1151,c1151,c1126,c6037,c2024,1,1
c1159,c2016,c4144,c1151,c2042,c1055,c1137,c1141,c2022,c5089,c2089,c6062,c2090,c6037,c1137,c5089,1,2
c1159,c4004,c2008,c2109,c2016,c5089,c1151,c1148,c1141,c1154,c2089,c2090,c2090,c2101,c1151,c4004,1,2
c2090,c1159,c2046,c6037,c4004,c2101,c2111,c1134,c2038,c2095,c1151,c2109,c2089,c2016,c2038,c2095,0,2
c2090,c1159,c2016,c1126,c2042,c2132,c5082,c2109,c2071,c4144,c2089,c6062,c1151,c6037,c5082,c4144,0,1
c2101,c1159,c2008,c1132,c2109,c2016,c4144,c2024,c2046,c1109,c1151,c2090,c2089,c1126,c2046,c2024,0,1
c2090,c1159,c2008,c2132,c6062,c2046,c2101,c2099,c1144,c1034,c2089,c2109,c1151,c2016,c1144,c2099,0,2
c1159,c2008,c2090,c2016,c2009,c5082,c6062,c1134,c2101,c1133,c2089,c1148,c1151,c1151,c2101,c5082,0,1
c1159,c1151,c6037,c4004,c2109,c2071,c2042,c1148,c2101,c1055,c2089,c4144,c2090,c2090,c2042,c2071,1,2
c1159,c2016,c4004,c2008,c1148,c2109,c1151,c5082,c2071,c4144,c2090,c1133,c2089,c2090,c1151,c4144,1,1
c1159,c2070,c6062,c5089,c2008,c1121,c2046,c1118,c4144,c1111,c2089,c2089,c1151,c1133,c6062,c1111,0,1
c1159,c1133,c2008,c1126,c6037,c2070,c4144,c2101,c1121,c1117,c2089,c2109,c2090,c2016,c4144,c2101,1,1
c1159,c2016,c4004,c2008,c1148,c2101,c2009,c2022,c2038,c5089,c2090,c1133,c2089,c2109,c1148,c5089,1,1
c2090,c1159,c2016,c4004,c2008,c6037,c5082,c1128,c2046,c2009,c2089,c1118,c1151,c1133,c2046,c2009,0,1
c1159,c2046,c1137,c2101,c2008,c2022,c2090,c2132,c2047,c2099,c1151,c2109,c2089,c2016,c2047,c2099,0,1
c1159,c2016,c2008,c1133,c1137,c1118,c6062,c2090,c4144,c2102,c1151,c1117,c2089,c2109,c4144,c2090,0,1
c1159,c2016,c2008,c2101,c2111,c5082,c4144,c6062,c2073,c2024,c2089,c1133,c1151,c2089,c2073,c2024,0,1
c1159,c6037,c2016,c2090,c2008,c2070,c2046,c2109,c6062,c2101,c1151,c1148,c2089,c1151,c6062,c2090,0,1
c2090,c1159,c2016,c2109,c2042,c2132,c2101,c2073,c2046,c2009,c2089,c1126,c1151,c6062,c2046,c2009,0,1
c1159,c2046,c2008,c1150,c1137,c1014,c6037,c1147,c2015,c2080,c1151,c2016,c2089,c2109,c6037,c1014,0,1
c2016,c1133,c1159,c1118,c2008,c2069,c1091,c2080,c2047,c2006,c1151,c2109,c1126,c1117,c2047,c1118,0,2
c2090,c1159,c2008,c1126,c4144,c2132,c2101,c2111,c6062,c2024,c2089,c2109,c1151,c2016,c6062,c2024,0,2
c1159,c2070,c6062,c1121,c2016,c5089,c2008,c2082,c2046,c5082,c2090,c1133,c2089,c2089,c2016,c5089,1,1
c2016,c1159,c2090,c2047,c4144,c2132,c2042,c1119,c1141,c1034,c1151,c2109,c2089,c6062,c1141,c1119,0,1
c1159,c1133,c1137,c4144,c2008,c2102,c6062,c1034,c1144,c1151,c2089,c2016,c2090,c2109,c1144,c1151,1,1
c1159,c6037,c2016,c2101,c2008,c4004,c2111,c4144,c2024,c2099,c2090,c6062,c2089,c1133,c2024,c4004,1,1
c1159,c4004,c2008,c2101,c6062,c2109,c2071,c5082,c2111,c5089,c2090,c1151,c2089,c2089,c2111,c4004,1,1
c1159,c2016,c4004,c2008,c1148,c1102,c2009,c2101,c2079,c4003,c2089,c1118,c2090,c1151,c2009,c2008,1,1
c1159,c2109,c2008,c2090,c2071,c4004,c2132,c6062,c1154,c4144,c2089,c2016,c1151,c1133,c1154,c6062,0,1
c1159,c6037,c2016,c4144,c4004,c2090,c2046,c2020,c2109,c5089,c1151,c1126,c2089,c2008,c2046,c5089,0,2
c1159,c4004,c6062,c2101,c2008,c2073,c2111,c1144,c2109,c1102,c2089,c2090,c2090,c2016,c2008,c1102,1,1
c1159,c2016,c2008,c2046,c6062,c4004,c2109,c1133,c2079,c5089,c2090,c2090,c2089,c1151,c6062,c5089,1,1
c2016,c1159,c2090,c2132,c6062,c6037,c2046,c2047,c2101,c2103,c1151,c2089,c2089,c2109,c2101,c2103,0,1
c1159,c2101,c2008,c4004,c2109,c1154,c1102,c2071,c2099,c5089,c2090,c2016,c2089,c1151,c2099,c5089,1,2
c1159,c2090,c6037,c4144,c2109,c2079,c2070,c2085,c2099,c2024,c1151,c2089,c2089,c1126,c2099,c2085,0,1
c1117,c1133,c4144,c1130,c1137,c2091,c1091,c1125,c2095,c5046,c2089,c2109,c1151,c2016,c2095,c1130,0,1
c2016,c2050,c2008,c2070,c1159,c6062,c2090,c2079,c2099,c2132,c1151,c2109,c2089,c1117,c2099,c2079,0,2
c2016,c1159,c2090,c6037,c6062,c2070,c2101,c2082,c5082,c2047,c2089,c2089,c1151,c2109,c2101,c6037,0,2
c2016,c1159,c2090,c2132,c2042,c2109,c2046,c2070,c2079,c2071,c1151,c4144,c2089,c6062,c2046,c2070,0,2
c1159,c4004,c2008,c2101,c2016,c5082,c2073,c2109,c2071,c1148,c2090,c1133,c2089,c6062,c2071,c1148,1,2
c1159,c2016,c2090,c5082,c4004,c2008,c1148,c2132,c2103,c2101,c2089,c1133,c1151,c2109,c2103,c2101,0,1
c1159,c2109,c2071,c2008,c4004,c2024,c6037,c1151,c1141,c2099,c2090,c2090,c2089,c6062,c1141,c2099,1,1
c1159,c1133,c2109,c6037,c4004,c2071,c1102,c1154,c2079,c5089,c2089,c2016,c2090,c2090,c4004,c5089,1,1
c2016,c1118,c1159,c4144,c2008,c1014,c6062,c2082,c2050,c1111,c2090,c2109,c2089,c1133,c6062,c1111,1,1
c2016,c6062,c2008,c2070,c2073,c1091,c2071,c2109,c2022,c1148,c2089,c1133,c2090,c1159,c2008,c1148,1,1
c2016,c1133,c1137,c1014,c4004,c2082,c2015,c2024,c2047,c1118,c2090,c2109,c2089,c1117,c2015,c1118,1,2
c1159,c2101,c2008,c2070,c6062,c2073,c2016,c2022,c4144,c2009,c2089,c3122,c2090,c3121,c2016,c2009,1,2
c1159,c6037,c2008,c2101,c2046,c2090,c2024,c1119,c1133,c1111,c2089,c2016,c1151,c2109,c1133,c1111,0,1
c1159,c2008,c4004,c2016,c1148,c2101,c4144,c2042,c2109,c2024,c2090,c6062,c2089,c6037,c1148,c2024,1,1
c1159,c2070,c4004,c2101,c2109,c2071,c6062,c2073,c4144,c1137,c2089,c2016,c2090,c1126,c4004,c2073,1,1
c1159,c2101,c2016,c1133,c2090,c2109,c4004,c1118,c4144,c2082,c1151,c2089,c2089,c6062,c4004,c2082,1,1
c2090,c1159,c2016,c6037,c2008,c2031,c6062,c2009,c2101,c2073,c2089,c1083,c1151,c3084,c2101,c2009,0,1
c1159,c4144,c1137,c1133,c2109,c2070,c4004,c2071,c6062,c2073,c2090,c2016,c2089,c2101,c6062,c2073,1,1
c2090,c1159,c2016,c2070,c2042,c2132,c2101,c2099,c6062,c2109,c1151,c1118,c2089,c4144,c2016,c2109,0,2
c2090,c6037,c2101,c1159,c4004,c1125,c2071,c2109,c2073,c2050,c1151,c2016,c1133,c2089,c2071,c1125,1,2
c2101,c1159,c4004,c2109,c2071,c2070,c2073,c1148,c2016,c4144,c2090,c1133,c2089,c6062,c2073,c1148,0,2
c2089,c1159,c2109,c2008,c6062,c5082,c1128,c1133,c2111,c2071,c4144,c2090,c1117,c2016,c2111,c2071,0,1
c2016,c2008,c1159,c2109,c2089,c1148,c1128,c1123,c1151,c2103,c4144,c4144,c1117,c1133,c2089,c1148,0,1
c1159,c5001,c2109,c2016,c1126,c2022,c1034,c1147,c1128,c2101,c4144,c2089,c1117,c1151,c1034,c5001,1,1
c1159,c1121,c2016,c2101,c1151,c6037,c1148,c2109,c2071,c2085,c4144,c1133,c1117,c2089,c2071,c6037,1,1
c2016,c2109,c2089,c2008,c1159,c6037,c2132,c2090,c1151,c2101,c4144,c1133,c1117,c1126,c1151,c6037,1,1
c1133,c2004,c4004,c1118,c1014,c2050,c2069,c2002,c6062,c2019,c4144,c2109,c1117,c2016,c2069,c2002,1,1
c2016,c1159,c1133,c2109,c1148,c2008,c2079,c1151,c5089,c1128,c4144,c1126,c1117,c2089,c5089,c1151,0,2
c2089,c1159,c2109,c5082,c2111,c2071,c1148,c6062,c1103,c2079,c4144,c2016,c1117,c1133,c1148,c2079,1,2
c2089,c4004,c2109,c1151,c2042,c1133,c1148,c2050,c1126,c6037,c4144,c1159,c1117,c2016,c2042,c2050,0,1
c1159,c2089,c2109,c6037,c5082,c4004,c1151,c2071,c1148,c2101,c4144,c2090,c1117,c2016,c1151,c6037,0,1
c2089,c1159,c2109,c4004,c2090,c5082,c1128,c2071,c1151,c1137,c4144,c2016,c1117,c1133,c1151,c2071,0,1
c2016,c1133,c1159,c2109,c2008,c2070,c1151,c2024,c2101,c1141,c4144,c6062,c1117,c2090,c1151,c2024,1,1
c2016,c1159,c1151,c2089,c1148,c2109,c5082,c1128,c2090,c1137,c4144,c1126,c1117,c1133,c2090,c1159,0,1
c2016,c1159,c2089,c1148,c2090,c2132,c1128,c2109,c2070,c2101,c4144,c1151,c1117,c2069,c1128,c1148,1,1
c2016,c6062,c1159,c2070,c2132,c2090,c2109,c2079,c1148,c2085,c4144,c1126,c1117,c2089,c1148,c2070,0,2
c2016,c2008,c2089,c1159,c1133,c5082,c1128,c2109,c2069,c2015,c4144,c2090,c1117,c1151,c2016,c2109,1,1
c2109,c2016,c1151,c2089,c1133,c6037,c1118,c1134,c2069,c1091,c4144,c4144,c1117,c1159,c2069,c1134,0,2
